region	bytes_sent
CN/Zhejiang	136316634897
CO/Antioquia	1047422107
CO/Bogota D.C.	7751716748
CO/Cundinamarca	2183475600
CO/Magdalena Department	508341120
CO/Risaralda Department	26203200
CR/Guanacaste Province	889599982
CR/San José	580195186
CY/Nicosia	47542018
CZ/Jihočeský kraj	17069036
CZ/Moravskoslezský	4440538
CZ/Prague	205788946
DE/Baden-Wurttemberg	1945587114884
DE/Bavaria	1335865988180
DE/Berlin	389664837761
DE/Brandenburg	159433631
DE/Bremen	59999206009
DE/Hamburg	83507053741
DE/Hesse	271468766618
DE/Lower Saxony	106404327790
DE/Mecklenburg-Vorpommern	392751544
DE/North Rhine-Westphalia	607820007101
DE/Rheinland-Pfalz	398619041724
DE/Saarland	11922334254
DE/Saxony	816121329
DE/Saxony-Anhalt	12669387488
DE/Schleswig-Holstein	16591000
DE/Thuringia	6096274953
DK/Capital Region	987777951382
DK/Central Jutland	53283039610
EC/Pichincha	38323
EE/Harjumaa	2575638
EG/Alexandria	48560335
EG/Beheira	104224194
EG/Cairo	7102780398
ES/Andalusia	291601128
ES/Aragon	285442800
ES/Asturias	1363
ES/Balearic Islands	3076596948
ES/Basque Country	165603066
ES/Castille and León	26887605075
ES/Catalonia	206255912522
ES/Galicia	362455688
ES/La Rioja	4069603185
ES/Madrid	249906068526
ES/Navarre	1068232
ES/Valencia	9720802985
FI/Pirkanmaa	107197532
FI/Uusimaa	908655019810
FR/Auvergne-Rhône-Alpes	196987178903
FR/Brittany	257659376
FR/Centre	112770845291
FR/Grand Est	569119854
FR/Hauts-de-France	165438030748
FR/Île-de-France	931349656776
FR/Normandy	190496062
FR/Nouvelle-Aquitaine	52866522617
FR/Pays de la Loire	28889028
FR/Provence-Alpes-Côte d'Azur	505309063371
GB/England	12181208441215
GB/Scotland	903921468683
GB/Wales	5935316022
GCP/asia-east1	701068083765
GCP/asia-southeast1	175856494890
GCP/europe-west1	5056550699
GCP/europe-west4	1147613894524
GCP/northamerica-northeast1	252430312408
GCP/us-central1	2803102441538
GCP/us-east1	2520624015659
GCP/us-east4	1263774311187
GCP/us-west1	1551117443392
GCP/us-west3	156325640613
GCP/us-west4	853239098025
GE/Tbilisi	49298880
GH/Greater Accra	561684028
GR/Attica	14791819569
GR/Central Macedonia	3464684350
GR/Crete	31012875
GR/East Macedonia and Thrace	293709824
GR/Ionian Islands	86633024
GT/Guatemala	84711260
GitHub	46185714196738
HK/Central and Western	30849049
HK/Eastern	1302236763
HK/Hong Kong	7089409920851
HK/Kwai Tsing	23459757029
HK/Kwun Tong	19042573205
HK/Sai Kung	2916637384
HK/Sha Tin	120954467890
HK/Sham Shui Po	17467625556
HK/Tai Po	7887734850
HK/Tsuen Wan	643
HR/Zagreb	1637760
HU/Baranya	302003250
HU/Budapest	151993905923
HU/Csongrád	4398347856
HU/Győr-Moson-Sopron	435896746763
HU/Pest County	6220663852
IE/Leinster	5012457894
IL/Central District	64510070448
IL/Haifa	94835708619
IL/Jerusalem	68725148827
IL/Southern District	10279135708
IL/Tel Aviv	307429371180
IN/Arunachal Pradesh	31434628
IN/Assam	1777986664
IN/Bihar	75168
IN/Chandigarh	796920
IN/Delhi	66501798726
IN/Goa	40990172
IN/Gujarat	16923271
IN/Haryana	28248680
IN/Karnataka	220727441658
IN/Kerala	83944315608
IN/Maharashtra	106297587853
IN/Mizoram	6694100
IN/Punjab	23189745823
IN/Rajasthan	1162536936
IN/Tamil Nadu	54014678256
IN/Telangana	27863006245
IN/Uttar Pradesh	29285369062
IN/Uttarakhand	313346885880
IN/West Bengal	3446863352
IQ/Duhok	5107606417
IQ/Erbil	1059880760
IQ/Sulaymaniyah	73156888
IR/East Azerbaijan	271329848
IR/Fars	44728933415439
IR/Hormozgan	85375576
IR/Razavi Khorasan	1173920620
IR/Tehran	190967485624
IS/Capital Region	207377344
IT/Apulia	5116899003
IT/Campania	29642587998
IT/Emilia-Romagna	433140333140
IT/Friuli Venezia Giulia	25015946497
IT/Lazio	181441968856
IT/Liguria	220246312
IT/Lombardy	144686017150
IT/Piedmont	545343291988
IT/Sardinia	11823140616
IT/Sicily	10959896
IT/The Marches	18847376
IT/Trentino-Alto Adige	85675416076
IT/Tuscany	388578590
IT/Veneto	17798727689
JO/Zarqa	69897036
JP/Aichi	40351710797
JP/Chiba	3047968402
JP/Fukuoka	50344811
JP/Gunma	200941217509
JP/Hokkaido	8565076594
JP/Hyōgo	46757631838
JP/Ibaraki	261948483998
JP/Ishikawa	36804772
JP/Kanagawa	245661623712
JP/Kyoto	3893528471
JP/Miyagi	6197474020
JP/Niigata	18065750206
JP/Okayama	29843653194
JP/Okinawa	31732204
JP/Osaka	2807523626572
JP/Saitama	1558328297
JP/Shiga	130525352526
JP/Tokyo	9221613892258
JP/Yamaguchi	118359600
JP/Yamanashi	612775333106
KE/Nairobi County	475943109
KH/Phnom Penh	1075762234
KR/Chungcheongnam-do	77665528
KR/Daegu	50522615
KR/Daejeon	102731473
KR/Gangwon-do	155331056
KR/Gyeonggi-do	772015640
KR/Incheon	3306227894
KR/Jeollanam-do	103642269
KR/Seoul	15721628284785
KR/Ulsan	34775537718
KW/Al Aḩmadī	14375666232
KW/Al Asimah	972233498136
KW/Mubārak al Kabīr	98146741945
LB/Beyrouth	1324424723
LB/South Governorate	72628704
LK/Western Province	26858280
LT/Vilnius	27500124477
LV/Riga	5189224494
MK/Grad Skopje	55585858956
MO/São Francisco Xavier	46914263416
MQ/Martinique	171408
MX/Baja California	204493697
MX/Jalisco	1343789938
MX/Mexico City	1223274167824
MX/México	1996211432938
MX/Nuevo León	466075353
MX/Querétaro	47416826712
MX/Tabasco	254360
NG/Anambra	27926088
NG/FCT	21071491
NG/Lagos	1045998338
NG/Ogun State	268925689
NI/Managua Department	75203089
NL/Drenthe	43234961811
NL/Gelderland	4356599546
NL/Groningen	4401064707
NL/Limburg	22899178114
NL/North Brabant	76333460
NL/North Holland	1693905778688472
NL/Overijssel	3216505501
NL/South Holland	224263205518
NO/Oslo	347771337877
NO/Trøndelag	1453047361243
NO/Vestland	732603305
NP/Bagmati Province	6197474020
NZ/Auckland	220654087
NZ/Bay of Plenty	25548120
NZ/Northland	10308016
NZ/Otago	449411712863
NZ/Waikato Region	117556452
PA/Panamá	882259442
PE/Ica	13664814
PE/Lima Province	116238739
PH/Metro Manila	3291944274
PK/Islamabad	714417334
PK/Punjab	2222307929
PK/Sindh	25384213
PL/Lesser Poland	301609494
PL/Lower Silesia	948999750
PL/Lublin	154174208
PL/Mazovia	42504767621
PL/Silesia	313348454
PL/Subcarpathia	1589371398
PL/Warmia-Masuria	13438241
PR/Bayamón	7921920
PR/Cayey	240103481
PR/San Juan	324732437
PT/Braga	50001636500
PT/Faro	196630061
PT/Lisbon	1237324537478
PT/Porto	574934483
PT/Santarém	216191784
PT/Setúbal	580588047
PT/Viseu	305640529
RO/București	93412292405
RS/Central Serbia	2093503049
RS/Vojvodina	128481812
RU/Kaluga Oblast	106728172
RU/Moscow	27179042344
RU/Nizhny Novgorod Oblast	8432674461
RU/Rostov	15037707127
RU/Ryazan Oblast	6388678
RU/St.-Petersburg	536778960920
RU/Tatarstan Republic	6748
RU/Vladimir Oblast	17652824
SA/Eastern Province	74999002539
SA/Mecca Region	37290201657
SA/Riyadh Region	73552725
SD/Red Sea	843397823
SE/Skåne	71736825810
SE/Stockholm	1385459831450
SE/Västra Götaland	625796572
SG/Singapore	569174461726
TH/Bangkok	9997667291
TH/Nakhon Si Thammarat	22862292
TH/Samut Prakan	111714982
TN/Tunis Governorate	10572264
TR/Ankara	20275642602
TR/Bursa Province	4212922090
TR/Istanbul	6035193837
TR/Kahramanmaraş	1481132997
TR/Mersin	6386146768
TW/Taipei	55844837
TW/Taiwan	51917871417109
TW/Takao	1736468
UA/Dnipropetrovsk	8391808
UA/Kiev	2718298010
UA/Kyiv City	9918477863
UA/Odessa	26379221
UG/Western Region	15097915
US/Alabama	6731749776
US/Arizona	171754559844
US/Arkansas	4919183696
US/California	403667692635777
US/Colorado	412658956231
US/Connecticut	718370329731
US/Delaware	66412046364
US/District of Columbia	202429453894
US/Florida	1992742584843
US/Georgia	7214935689601
US/Hawaii	12997782837
US/Idaho	6197549188
US/Illinois	454500373449
US/Indiana	5431759427801
US/Iowa	294395899539
US/Kansas	5043989549
US/Kentucky	61820593429
US/Louisiana	3205134228
US/Maine	21380125173
US/Maryland	70477841971224
US/Massachusetts	39990429592091
US/Michigan	1287016963641
US/Minnesota	917113366566
US/Mississippi	6192217160
US/Missouri	226456721281
US/Montana	1380933856
US/Nebraska	17445268581
US/Nevada	28384124134
US/New Hampshire	2332734593188
US/New Jersey	810965723133
US/New Mexico	7883372573005
US/New York	78137021364716
US/North Carolina	2061028864221
US/North Dakota	301667559
US/Ohio	270041431978
US/Oklahoma	45914056213
US/Oregon	975292394090
US/Pennsylvania	9753089830739
US/Rhode Island	122760460537
US/South Carolina	249703201375
US/South Dakota	5400877483
US/Tennessee	2065488558062
US/Texas	4884120915892
US/Utah	457540948675
US/Vermont	117757769262
US/Virginia	9048943306692
US/Washington	6723712591816
US/West Virginia	324959614465
US/Wisconsin	1117645023310
US/Wyoming	5352
UY/Montevideo Department	39452594466
VN/Hanoi	5069941584
VN/Ho Chi Minh	96552315087
VN/Kiên Giang Province	11669379782
VN/Tiền Giang	33802128
VPN	24189752142584
ZA/Gauteng	144285784
ZA/Mpumalanga	3256895
ZA/Western Cape	20525156284
unknown	15842618801
