region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
PT/Castelo Branco	6764963	4	4	0
PT/Coimbra	26315281	8	6	1
PT/Évora	8283003	5	5	0
PT/Faro	54940966	18	18	0
PT/Guarda	1837642	1	1	0
PT/Leiria	388644675	114	23	3
PT/Lisbon	980214045165	33590	8694	233
PT/Madeira	4677772	4	4	0
PT/Portalegre	2790673	2	2	0
PT/Porto	48578022585	41441	41071	13
PT/Santarém	228025040	7	7	0
PT/Setúbal	185368422765	1567	1136	14
PT/Viana do Castelo	4273428	2	2	0
PT/Vila Real	376561227	4609	9	9
PT/Viseu	48588850	10	10	0
PY/Alto Paraná Department	678749178	171	170	1
PY/Amambay Department	68672954	18	18	0
PY/Asuncion	992295406	317	315	2
PY/Boquerón Department	19848016	6	6	0
PY/Caaguazú Department	76003488	25	25	0
PY/Caazapá	23628372	4	4	0
PY/Canindeyú	71123452	29	29	0
PY/Central Department	641099214	158	158	0
PY/Concepción	25004614	14	14	0
PY/Cordillera Department	106306279	23	23	0
PY/Guairá	6186262	6	6	0
PY/Itapúa	129395161	18	18	0
PY/Misiones Department	7861395	6	6	0
PY/Ñeembucú Department	24554979	5	5	0
PY/Paraguarí	22545342	4	4	0
PY/Presidente Hayes	3078876	1	1	0
PY/San Pedro Department	26247180	11	11	0
QA/Al Khor	20176464	1	1	0
QA/Baladiyat ad Dawhah	603905205	114	113	1
QA/Baladiyat ar Rayyan	88029824	31	31	0
RE/Reunion	15666226	10	10	0
RO/Alba County	2521832	2	2	0
RO/Arad County	30753997	3	3	0
RO/Arges	5386710	5	5	0
RO/Bihor County	884418	1	1	0
RO/Bistrița-Năsăud County	391009285	8	8	0
RO/Brăila County	21503008	4	4	0
RO/Bucharest	94906481036	1312	234	16
RO/Buzău County	17787019	3	3	0
RO/Caraș-Severin County	2414723	3	3	0
RO/Călărași County	2437771	1	1	0
RO/Cluj County	165474891	128	11	1
RO/Constanța County	23974033	8	8	0
RO/Covasna County	1061824	1	1	0
RO/Dolj	1478335	2	2	0
RO/Galați County	11157344	4	4	0
RO/Gorj County	9826200	1	1	0
RO/Hunedoara County	6460999	2	2	0
RO/Ialomița County	7074864	1	1	0
RO/Iași County	122924637	13	13	0
RO/Ilfov	799431891	38	38	0
RO/Maramureş	3113656264	3	3	0
RO/Mehedinți County	2517100	2	2	0
RO/Mureș County	15025805	4	4	0
RO/Olt	14124660	4	4	0
RO/Prahova	5119362	4	4	0
RO/Satu Mare County	7599546	5	5	0
RO/Sălaj County	4048813	2	2	0
RO/Sibiu County	1395512	1	1	0
RO/Suceava	3065346	2	2	0
RO/Teleorman County	2041993	1	1	0
RO/Timiș County	4679448714	3827	120	12
RO/Tulcea County	1874262	1	1	0
RO/Vaslui County	11178806	2	2	0
RO/Vâlcea County	27290716	4	4	0
RO/Vrancea	20525963	4	4	0
RS/Central Serbia	8600459780	113	113	0
RS/Vojvodina	236095277	40	40	0
RU/Adygeya Republic	6330485	3	3	0
RU/Altai Krai	50498275	17	17	0
RU/Amur Oblast	18918592	4	4	0
RU/Arkhangelskaya	14033401	4	4	0
RU/Astrakhan Oblast	40561408	11	11	0
RU/Bashkortostan Republic	133847827	23	23	0
RU/Belgorod Oblast	62773911	20	20	0
RU/Bryansk Oblast	27274775	10	10	0
RU/Buryatiya Republic	15954077	8	8	0
RU/Chechnya	30504655	9	9	0
RU/Chelyabinsk	138582908	44	44	0
RU/Chuvash Republic	6522320	4	4	0
RU/Dagestan	126312298	36	36	0
RU/Irkutsk Oblast	58217430	23	23	0
RU/Ivanovo Oblast	34968785	15	15	0
RU/Kabardino-Balkariya Republic	2030748	1	1	0
RU/Kaliningrad Oblast	34293927	12	12	0
RU/Kalmykiya Republic	7945704	3	3	0
RU/Kaluga Oblast	146636905	18	18	0
RU/Karachayevo-Cherkesiya Republic	11072091	3	3	0
RU/Karelia	27549450	9	8	1
RU/Khabarovsk	104676049	10	10	0
RU/Khakasiya Republic	11377736	3	3	0
RU/Khanty-Mansia	71137359	18	18	0
RU/Kirov Oblast	4649814	4	4	0
RU/Komi	24300893	11	11	0
RU/Kostroma Oblast	2731132	5	5	0
RU/Krasnodar Krai	259863437	117	117	0
RU/Krasnoyarsk Krai	147274663	25	25	0
RU/Kurgan Oblast	5334199	5	5	0
RU/Kursk Oblast	29524912	10	10	0
RU/Kuzbass	18237339	10	10	0
RU/Leningradskaya Oblast'	6615484	9	9	0
RU/Lipetsk Oblast	46847454	13	13	0
RU/Magadan Oblast	1061824	1	1	0
RU/Mariy-El Republic	16181479	5	5	0
RU/Mordoviya Republic	5341592281079	1170	461	269
RU/Moscow	144187698933	919	615	14
RU/Moscow Oblast	380326303	159	142	2
RU/Murmansk	1783388	1	1	0
RU/Nizhny Novgorod Oblast	8494610353	37	37	0
RU/North Ossetia–Alania	1375668	1	1	0
RU/Novgorod Oblast	1509017	2	2	0
RU/Novosibirsk Oblast	105532859	43	43	0
RU/Omsk Oblast	49490227	16	16	0
RU/Orenburg Oblast	40196944	18	18	0
RU/Oryol oblast	17899118	5	5	0
RU/Penza Oblast	27678111	9	9	0
RU/Perm Krai	37645117	22	22	0
RU/Primorye	42495240	10	10	0
RU/Pskov Oblast	16644090	4	4	0
RU/Republic of Tyva	2093968	2	2	0
RU/Rostov	331352824	92	92	0
RU/Ryazan Oblast	15057653	10	10	0
RU/Sakha	36187760	5	5	0
RU/Samara Oblast	91110375	37	37	0
RU/Saratov Oblast	117511603	31	31	0
RU/Smolensk Oblast	8991756	11	11	0
RU/St.-Petersburg	1196957757	120	120	0
RU/Stavropol Kray	58857511	29	29	0
RU/Sverdlovsk Oblast	115381044	189	41	2
RU/Tambov Oblast	13611345	8	8	0
RU/Tatarstan Republic	52585972	15	15	0
RU/Tomsk Oblast	24971291	8	8	0
RU/Tula Oblast	49211488	18	18	0
RU/Tver Oblast	23360574	17	17	0
RU/Tyumen Oblast	148163072	23	23	0
RU/Udmurtiya Republic	20999548	8	8	0
RU/Ulyanovsk	15251209	13	13	0
RU/Vladimir Oblast	77881138	21	21	0
RU/Volgograd Oblast	93666062	34	34	0
RU/Vologda Oblast	14126250	10	10	0
RU/Voronezh Oblast	102823236	37	37	0
RU/Yamalo-Nenets	49232	1	1	0
RU/Yaroslavl Oblast	21117837	15	15	0
RU/Zabaykalskiy (Transbaikal) Kray	12198404	4	4	0
RW/Kigali	2620601437	27	27	0
RW/Northern Province	4114568	1	1	0
SA/'Asir Region	72248492	34	34	0
SA/Al Jawf Region	12873970	8	8	0
SA/Al-Qassim Region	177402009	49	49	0
SA/Eastern Province	520074332	243	242	1
SA/Ha'il Region	9781268	9	9	0
SA/Jazan Region	42723041	24	24	0
SA/Mecca Region	150572236343	4297	4295	2
SA/Medina Region	256293830	115	113	2
SA/Najran Region	2385016	2	2	0
SA/Riyadh Region	12506571549	571	564	6
SA/Tabuk Region	10045628	8	8	0
SB/Honiara	1128188	1	1	0
SC/Beau Vallon	1128188	1	1	0
SC/Glacis	2573644	2	2	0
SC/Grand Anse Mahe	2375408	2	2	0
SC/La Rivière Anglaise	1346752	2	2	0
SD/Khartoum	846717124	6	6	0
SE/Dalarna	1513293	1	1	0
SE/Gävleborg	16384	1	1	0
SE/Jönköping	19348225	2	2	0
SE/Norrbotten	1268460	71	64	6
SE/Örebro	1301156	2	2	0
SE/Östergötland	8875690430	295	21	2
SE/Skåne	69569030417	160	159	1
SE/Södermanland	1908072766696	5703	745	119
SE/Stockholm	1374082094213	61885	2127	513
SE/Uppsala	14264736806	3244	43	22
SE/Västerbotten	3621520	2	2	0
SE/Västernorrland	1313283	1	1	0
SE/Västmanland	1768716	1	1	0
SE/Västra Götaland	47476425955	5509	677	20
SG/Singapore	47842001060901	312512	254521	3821
SI/Ljubljana	41616418	13	13	0
SI/Municipality of Ajdovščina	2451832	1	1	0
SI/Municipality of Žalec	884504	1	1	0
SI/Škofja Loka	2019388	1	1	0
SI/Urban Municipality of Celje	1128188	1	1	0
SI/Urban Municipality of Koper	7499132	2	2	0
SI/Urban Municipality of Kranj	389	2	2	0
SI/Urban Municipality of Maribor	13485432	3	3	0
SI/Urban Municipality of Slovenj Gradec	851604	1	1	0
SK/Banská Bystrica Region	5442863	5	5	0
SK/Bratislava Region	65108418	14	14	0
SK/Košice Region	15442219	7	7	0
SK/Nitra Region	18046284	6	6	0
SK/Prešov Region	9359384	4	4	0
SK/Trenčín Region	14875148	2	2	0
SK/Trnava Region	4950561	2	2	0
SK/Žilina Region	20763611	6	6	0
SL/Western Area	31528937	29	29	0
SN/Dakar	1641186234	363	360	3
SN/Diourbel Region	3831656	6	6	0
SN/Kaolack	2732060	3	3	0
SN/Kolda	1375668	1	1	0
SN/Thies	218372535	59	59	0
SO/Banaadir	5820109	5	5	0
SO/Lower Juba	1260916	1	1	0
SO/Lower Shabeelle	5374289	1	1	0
SO/Nugaal	862732	1	1	0
SO/Woqooyi Galbeed	11788260	11	11	0
SR/Commewijne District	8444055	4	4	0
SR/Marowijne District	14215236	1	1	0
SR/Para District	3864472	2	2	0
SR/Paramaribo District	105952307	42	42	0
ST/São Tomé Island	2288208	3	3	0
SV/Ahuachapan	3608176	2	2	0
SV/La Libertad Department	61086055	14	14	0
SV/La Paz Department	7271388	1	1	0
SV/San Miguel Department	58640651	14	14	0
SV/San Salvador Department	412119798	83	83	0
SV/Santa Ana Department	28936592	6	6	0
SV/Sonsonate Department	13363632	1	1	0
SV/Usulutan	14539380	3	3	0
SX/Sint Maarten	1148098	1	1	0
SY/Al-Hasakah	12284110	9	9	0
SY/Aleppo	390661062	230	230	0
SY/Damascus Governorate	490341718	293	287	6
SY/Deir ez-Zor	1048128	1	1	0
SY/Hama	4513155	8	8	0
SY/Homs	6909925	9	9	0
SY/Idlib	38372042	22	22	0
SY/Latakia	3803100	4	4	0
SY/Raqqa	1212896	3	3	0
SY/Rif-dimashq	58377029	41	41	0
SY/Tartus	1179144	1	1	0
SZ/Hhohho Region	1128477	2	2	0
SZ/Manzini Region	3930480	3	3	0
TC/Turks and Caicos Islands	7621354	5	5	0
TD/N’Djaména	3471924	3	3	0
TG/Kara	12162059	4	4	0
TG/Maritime	275547542	74	74	0
TH/Bangkok	24618265276	184	183	1
TH/Buriram	2647216	2	2	0
TH/Chachoengsao	13953204	2	2	0
TH/Chai Nat	10940858	3	3	0
TH/Chanthaburi	917112	1	1	0
TH/Chiang Mai	42048255	14	14	0
TH/Chiang Rai	9784815	4	4	0
TH/Chon Buri	43090102	26	26	0
TH/Kalasin	862732	1	1	0
TH/Kamphaeng Phet	4340593	2	2	0
TH/Kanchanaburi	13266321	2	2	0
TH/Khon Kaen	20672914	5	5	0
TH/Lamphun	1048128	1	1	0
TH/Loei	11005344	1	1	0
TH/Lopburi	1477805737	62	62	0
TH/Maha Sarakham	1851949	1	1	0
TH/Nakhon Pathom	62910502	18	18	0
TH/Nakhon Ratchasima	54830900	17	17	0
TH/Nakhon Sawan	1247174	1	1	0
TH/Nakhon Si Thammarat	26672943	7	7	0
TH/Nong Khai	2096256	1	1	0
TH/Nonthaburi	27882998	8	8	0
TH/Pathum Thani	2251402	2	2	0
TH/Phetchabun	87293687	3	3	0
TH/Phetchaburi	5069796	3	3	0
TH/Phichit	1061824	1	1	0
TH/Phitsanulok	25574166	8	8	0
TH/Phra Nakhon Si Ayutthaya	13050427	10	10	0
TH/Phuket	41803578	14	13	1
TH/Prachin Buri	2328287	2	2	0
TH/Prachuap Khiri Khan	22197066	4	4	0
TH/Ratchaburi	929096	1	1	0
TH/Rayong	6070492	5	5	0
TH/Sakon Nakhon	5635158	4	4	0
TH/Samut Prakan	19655094	5	5	0
TH/Samut Sakhon	14440816	3	3	0
TH/Si Sa Ket	995460	1	1	0
TH/Songkhla	42178210	11	11	0
TH/Suphan Buri	1387887	1	1	0
TH/Surat Thani	15563137	4	4	0
TH/Surin	2241824	2	2	0
TH/Tak	4844572	1	1	0
TH/Trang	4061496	1	1	0
TH/Trat	1061824	1	1	0
TH/Ubon Ratchathani	29001068	1	1	0
TH/Udon Thani	24690890	11	11	0
TH/Yasothon	1357667	1	1	0
TJ/Dushanbe	25813947	18	18	0
TJ/Sughd	3134698	2	2	0
TL/Dili Municipality	5929662	5	5	0
TM/Ashgabat	20876721	1	1	0
TN/Ariana Governorate	46313035	15	15	0
TN/Ben Arous Governorate	30873304	13	13	0
TN/Bizerte Governorate	23532765	5	5	0
TN/Gabès Governorate	24573156	3	3	0
TN/Gafsa	5786823	5	5	0
TN/Kairouan	25296820	5	5	0
TN/Kebili Governorate	3483908	3	3	0
TN/Kef Governorate	1128188	1	1	0
TN/Manouba	9943924	5	5	0
TN/Medenine Governorate	16049460	4	4	0
TN/Monastir Governorate	5229060	4	4	0
TN/Nabeul Governorate	27951955	6	6	0
TN/Sfax Governorate	140182448	31	30	1
TN/Sidi Bouzid Governorate	8353756	2	2	0
TN/Sousse Governorate	89238259	32	32	0
TN/Tunis Governorate	11351226369	2384	459	16
TR/Adana	206171358	67	67	0
TR/Adıyaman Province	2322740	1	1	0
TR/Afyonkarahisar Province	16898476	11	10	1
TR/Ağrı	9922524	5	5	0
TR/Aksaray	11432509	4	4	0
TR/Amasya	47590480	3	3	0
TR/Ankara	53132505275	18496	1631	59
TR/Antalya	182208686	56	56	0
TR/Aydın	21425305	16	16	0
TR/Balıkesir	21152526	11	11	0
TR/Bartın	26762936	6	6	0
TR/Batman	25989052	8	8	0
TR/Bilecik	21691146	4	4	0
TR/Bolu	3078653	5	4	1
TR/Burdur	2213759	2	2	0
TR/Bursa Province	192417948	82	79	2
TR/Canakkale	40310192	13	13	0
TR/Çankırı	1061824	1	1	0
TR/Çorum	2093201	2	2	0
TR/Denizli	18628963	13	13	0
TR/Diyarbakır Province	79982528	24	24	0
TR/Düzce	19218061	5	5	0
TR/Edirne	33680243	10	9	1
TR/Elazığ	80193473	6	6	0
TR/Erzincan	193952	1	1	0
TR/Erzurum	57913284	19	19	0
TR/Eskişehir	97768275	19	18	1
TR/Gaziantep	114448955	61	61	0
TR/Giresun	7806318	4	4	0
TR/Hakkâri	10219248	1	1	0
TR/Hatay	58034394	42	41	1
TR/Isparta	38071570	7	7	0
TR/Istanbul	71624232399	4251	886	143
TR/İzmir Province	3754339428	175	145	3
TR/Kahramanmaraş	1496618898	23	23	0
TR/Karabük Province	13411951	4	4	0
TR/Karaman	6943848	2	2	0
TR/Kars Province	3253469	3	3	0
TR/Kastamonu	7077872	3	3	0
TR/Kayseri	171390871	33	33	0
TR/Kilis	19316930	13	12	1
TR/Kocaeli	807731381	34	34	0
TR/Konya	249050372	74	70	4
TR/Kütahya	3289898	4	3	1
TR/Kırklareli	2515764	2	2	0
TR/Kırşehir	6511828	5	5	0
TR/Kırıkkale	5044116	2	2	0
TR/Malatya	10751780	8	8	0
TR/Manisa	35769494	15	15	0
TR/Mardin	18387428	12	12	0
TR/Mersin	6569960614	51	50	1
TR/Muğla	320991290	16	16	0
TR/Muş	1240	1	1	0
TR/Nevşehir Province	16638367	8	8	0
TR/Niğde Province	34217785	4	4	0
TR/Ordu	10283877	7	7	0
TR/Osmaniye	9881588	5	5	0
TR/Rize Province	6797956	2	2	0
TR/Sakarya	116062794	35	35	0
TR/Samsun	73320119	22	22	0
TR/Siirt	2535117	2	2	0
TR/Sinop	6301192	6	6	0
TR/Sivas	8350332	6	6	0
TR/Şanlıurfa	51012023	18	18	0
TR/Şırnak	19686778	8	8	0
TR/Tekirdağ	37290820	19	19	0
TR/Tokat Province	26947882	10	10	0
TR/Trabzon	96154080	11	11	0
TR/Uşak	39002946	9	9	0
TR/Van	33519697	13	13	0
TR/Yalova	27100882	11	11	0
TR/Yozgat	10208595	5	5	0
TR/Zonguldak Province	11355551	10	9	1
TT/Borough of Arima	24458703	4	4	0
TT/Chaguanas	46517829	27	27	0
TT/Couva-Tabaquite-Talparo	9713769	6	6	0
TT/Diego Martin Regional Corporation	6785138	2	2	0
TT/Mayaro	1419183	1	1	0
TT/Penal/Debe	12372115	4	4	0
TT/Point Fortin	20246356	4	4	0
TT/Port of Spain	162750368	40	40	0
TT/Princes Town	1916365	3	3	0
TT/San Fernando	43532364	7	7	0
TT/San Juan/Laventille	45048072	13	13	0
TT/Sangre Grande Regional Corporation	1378616	1	1	0
TT/Siparia Regional Corporation	19914432	2	2	0
TT/Tunapuna/Piarco	12645428	8	8	0
TW/Taipei	467987277488	1511	1325	25
TW/Taiwan	14205091177398	20922	6491	2626
TW/Takao	15948998423	50	40	4
TZ/Dar es Salaam Region	106509865	68	68	0
TZ/Dodoma	2161764	2	2	0
TZ/Geita	1393644	1	1	0
TZ/Iringa	995460	1	1	0
TZ/Kigoma	1113636	1	1	0
TZ/Mbeya	1117722	2	2	0
TZ/Mwanza	2762464	3	3	0
TZ/Rukwa	1244652	1	1	0
TZ/Tabora	1518490	1	1	0
TZ/Zanzibar Urban/West	5297578	5	5	0
UA/Cherkasy	177467790	49	49	0
UA/Chernihiv	85565688	2	2	0
UA/Chernihiv Oblast	92611900	25	25	0
UA/Chernivtsi	118768060	37	36	1
UA/Crimea	69621202	27	27	0
UA/Dnipropetrovsk	550860371	160	158	2
UA/Donetsk	60114777	28	28	0
UA/Ivano-Frankivsk	280569922	51	51	0
UA/Kharkiv	340533305	79	78	1
UA/Kharkivs’ka Oblast’	7450542	7	6	1
UA/Kherson	24174039	11	11	0
UA/Khmelnytskyi	157673884	48	46	2
UA/Kirovohrad	89967225	34	34	0
UA/Kyiv	31726573	10	9	1
UA/Kyiv City	11925943510	224	217	5
UA/Kyiv Oblast	2191361145	1453	1453	0
UA/Luhansk	5528164	5	5	0
UA/Lviv	524978270	120	120	0
UA/Mykolaiv	99378344	33	33	0
UA/Odesa	514856121	117	117	0
UA/Poltava	316165509	67	66	1
UA/Rivne	10541548	7	7	0
UA/Rivne Oblast	146290092	33	33	0
UA/Sevastopol City	16305208	12	12	0
UA/Sumy	102148291	31	31	0
UA/Ternopil	276728359	42	42	0
UA/Vinnytsia	272546981	58	57	1
UA/Volyn	52315304	26	26	0
UA/Zakarpattia	287153728	59	59	0
UA/Zaporizhzhia	67624811	18	18	0
UA/Zhytomyr	139464019	2	2	0
UA/Zhytomyr Oblast	207017374	48	48	0
UG/Central Region	132198690	65	65	0
US/Alabama	27994486962	404	285	17
US/Alaska	813266373	21	21	0
US/Arizona	777950254630	699494	32163	3070
US/Arkansas	161454706109	357	98	10
US/California	446300742339597	39988961	3049965	90530
US/Colorado	401703259421	33465	11722	35
US/Connecticut	1167261861059	151478	135167	771
US/Delaware	13771821144	3405	537	8
US/District of Columbia	2167592419007	228447	20494	1021
US/Florida	2445546071537	165792	34690	475
US/Georgia	17552045661770	1038336	78270	4433
US/Hawaii	12684680191	1254	1152	2
US/Idaho	75013696	36	36	0
US/Illinois	21501677907674	12927691	11893499	19467
US/Indiana	1214612585992	172260	5666	80
US/Iowa	1057176418194	408215	38286	7067
US/Kansas	428483467511	4876	250	84
US/Kentucky	17529402002	139	133	1
US/Louisiana	3009428565512	13587	703	289
US/Maine	203236026	79	72	2
US/Maryland	7167307878628	49231	11306	1238
US/Massachusetts	2383067259876371	126871465	29438547	571426
US/Michigan	2544585379364	127165	23503	1069
US/Minnesota	110450040566683	92500443	91664912	1339
US/Mississippi	1083278259851	482	436	4
US/Missouri	863149707414	15180	9545	177
US/Montana	25609003	11	11	0
US/Nebraska	85452720734	712	499	8
US/Nevada	114496948002	488	484	4
US/New Hampshire	7812236771686	2462383	121049	673
US/New Jersey	8462042893148	360798	99166	1782
US/New Mexico	8182170283738	140416	130494	155
US/New York	122819679118243	2386835	384846	8037
US/North Carolina	3285837535163	699940	679360	142
US/North Dakota	504574100	28	27	1
US/Ohio	1637605768618	365079	5599	695
US/Oklahoma	48186774790	4772	4772	0
US/Oregon	263159616065	45172	30808	351
US/Pennsylvania	11048589229302	385685	24564	1069
US/Rhode Island	271160778097	14531	6765	33
US/South Carolina	562984346492	186215	185712	17
US/South Dakota	160585893368	56	50	1
US/Tennessee	13369353793883	45207	18173	334
US/Texas	8250897974273	1201827	283754	2042
US/Utah	685117515309	20076	7857	465
US/Vermont	5203573493935	4244061	2786883	534
US/Virginia	163036664883404	13116128	3341702	75495
US/Washington	820991098805579	569805347	569466881	5147
US/West Virginia	1432864880247	10570	10570	0
US/Wisconsin	1097924696791	16219	14720	59
US/Wyoming	68668612429	142434	19748	3674
UY/Artigas	1375668	1	1	0
UY/Canelones	43393111	15	15	0
UY/Cerro Largo	93447336	10	10	0
UY/Colonia	14221928	12	12	0
UY/Durazno Department	7124700	4	4	0
UY/Flores Department	16605	2	2	0
UY/Florida	9256434	3	3	0
UY/Lavalleja	21526986	4	4	0
UY/Maldonado	307508186	104	104	0
UY/Montevideo Department	39904917291	11264	930	9
UY/Paysandú Department	19413496	3	3	0
UY/Rivera Department	1316536	2	2	0
UY/Río Negro Department	3013368	1	1	0
UY/Rocha Department	5038448	3	3	0
UY/Salto Department	20288925	4	4	0
UY/San José Department	36000538	6	6	0
UY/Soriano	8527306	4	4	0
UY/Tacuarembó Department	24922321	4	4	0
UY/Treinta y Tres Department	560427	2	2	0
UZ/Andijan Region	1766768	2	2	0
UZ/Namangan	4033652	2	2	0
UZ/Qashqadaryo	15186132	4	4	0
UZ/Samarqand Region	6462208	8	8	0
UZ/Surxondaryo Region	8129672	1	1	0
UZ/Tashkent	5778310702	1329	1325	4
UZ/Tashkent Region	14920156	3	3	0
UZ/Xorazm Region	3776180	4	4	0
VC/Saint Andrew Parish	2920016	2	2	0
VE/Anzoátegui	235961015	89	88	1
VE/Apure	22200163	5	5	0
VE/Aragua	206393900	75	75	0
VE/Barinas	597386121	116	116	0
VE/Bolívar	236370955	60	60	0
VE/Carabobo	765816991	200	199	1
VE/Cojedes	18253616	7	7	0
VE/Delta Amacuro	5296287	6	6	0
VE/Distrito Federal	2290307045	647	645	2
VE/Falcón	612792854	241	241	0
VE/Guárico	157993004	42	42	0
VE/Lara	410443561	175	174	1
VE/Mérida	353090690	113	113	0
VE/Miranda	357242508	101	101	0
VE/Monagas	105168362	34	34	0
VE/Nueva Esparta	125558039	30	30	0
VE/Portuguesa	111510741	39	39	0
VE/Sucre	86304365	31	31	0
VE/Táchira	288360476	85	84	1
VE/Trujillo	160027607	40	40	0
VE/Vargas	66901848	24	24	0
VE/Yaracuy	74399083	16	16	0
VE/Zulia	2145014847	550	547	3
VG/British Virgin Islands	4380024	1	1	0
VI/Saint Thomas Island	5703518	3	3	0
VN/An Giang	812466947	433	433	0
VN/Bac Ninh	1858296367	804	804	0
VN/Ca Mau	263300337	110	110	0
VN/Can Tho City	1189884271	557	557	0
VN/Cao Bằng Province	255505455	124	124	0
VN/Da Nang City	2386946146	1107	1107	0
VN/Dak Lak	1549332607	706	706	0
VN/Dong Nai	2702624283	883	883	0
VN/Dong Thap	872708360	344	344	0
VN/Gia Lai	1013956455	439	439	0
VN/Hai Phong	4332851752	2022	2020	2
VN/Hanoi	18163231872	9081	5704	49
VN/Hà Tĩnh Province	278923272	149	149	0
VN/Ho Chi Minh City (HCMC)	44739935812	11073	11069	4
VN/Hưng Yên Province	1139512011	442	442	0
VN/Khanh Hoa	1097172629	601	601	0
VN/Lai Châu Province	142777215	46	46	0
VN/Lam Dong	1450900485	593	592	1
VN/Lao Cai	261425674	113	113	0
VN/Lạng Sơn Province	321179324	129	129	0
VN/Nghệ An Province	1000044296	468	468	0
VN/Ninh Binh	3967928301	897	897	0
VN/Phu Tho	2014317480	1069	1069	0
VN/Quang Ngai	495514679	305	305	0
VN/Quang Tri	572165790	335	335	0
VN/Quảng Ninh	874950152	391	391	0
VN/Sơn La Province	223919646	97	97	0
VN/Tay Ninh	2146510120	184	184	0
VN/Thai Nguyen	516406082	334	334	0
VN/Thanh Hóa Province	2564059498	1124	1124	0
VN/Thừa Thiên Huế Province	687046698	388	387	1
VN/Tuyen Quang	833706638	314	314	0
VN/Vinh Long	1170001412	367	367	0
VN/Điện Biên Province	16344857	15	15	0
VPN	587585793582654	12324917	7356043	118995
VU/Shefa	2190012	2	2	0
WS/Tuamasaga	2176316	2	2	0
XK/Ferizaj	24501576	4	4	0
XK/Gjakova	43038756	3	3	0
XK/Gjilan	35437500	5	5	0
XK/Mitrovica	26044281	8	8	0
XK/Pec	164156915	36	36	0
XK/Pristina	1495804471	74	74	0
XK/Prizren	15574290	6	6	0
YE/Aden	6690367	5	5	0
YE/Amanat Alasimah	2817404	2	2	0
YE/Ta‘izz	541332	1	1	0
YT/Mamoudzou	3289952	3	3	0
ZA/Eastern Cape	205807073	82	81	1
ZA/Free State	139890059	35	34	1
ZA/Gauteng	125722537821	2712	1537	19
ZA/KwaZulu-Natal	963152450	269	268	1
ZA/Limpopo	64815278	33	33	0
ZA/Mpumalanga	167750534	90	89	1
ZA/North West	96520068	47	47	0
ZA/Northern Cape	19963911	7	7	0
ZA/Western Cape	28000497926	1834	909	9
ZM/Copperbelt	2437492	2	2	0
ZM/Eastern Province	1372013	1	1	0
ZM/Lusaka Province	40051451	34	34	0
ZM/Southern Province	1310160	1	1	0
ZW/Bulawayo	3642191	3	3	0
ZW/Harare	95257182	65	65	0
ZW/Midlands Province	1128188	1	1	0
bogon	33805256034945	932820	512057	1396
missing	329240218085919	312109518	33607031	6727810
undetermined	5064681335514661	1819593270	1385151713	917136
